10,67,69,83,14,32,40,14,51,21,93,89,25,19,50,61,27,28,89,9,48,66,99,98,14,36,75,51,96,8,66,24,56,50,24,49,65,55,56,20,64,68,31,77,2,54,9,74,96,94,17,6,34,66,77,82,13,99,48,60,77,99,37,47,10,28,72,23,41,36,78,59,40,37,37,98,20,41,75,24,31,21,0,69,44,79,38,78,82,52,61,38,96,93,61,98,40,21,26,12,55,35,38,64,68,73,97,82,32,95,28,57,54,76,69,69,65,34,11,87,5,40,74,1,19,18,8,52,96,25,94,39,13,93,9,81,55,10,76,24,80,60,30,34,78,75,78,35,47,4,55,54,8,53,49,34,30,13,31,55,23,57,24,62,84,41,39,1,89,49,52,32,63,25,77,20,1,60,93,95,24,84,84,9,95,73,0,55,35,1,74,16,18,6,92,29,33,18,52,21,74,53,9,38,24,31,26,29,23,24,45,72,26,28,96,59,46,67,34,75,57,49,10,37,81,98,72,26,41,10,53,6,48,11,27,98,14,39,2,40,68,6,37,32,28,17,12,99,29,59,81,13,37,82,72,6,86,14,64,82,74,0,33,14,81,76,62,48,22,87,13,90,92,61,37,84,84,48,58,93,35,24,89,48,72,53,93,50,75,99,81,38,25,51,48,56,99,13,26,36,73,29,30,12,48,69,48,41,42,56,56,18,23,26,99,58,23,1,51,81,31,9,22,71,41,67,17,29,79,26,98,79,79,70,10,55,55,33,40,13,48,23,63,93,25,6,21,19,62,57,18,77,81,13,4,0,27,28,2,12,35,49,46,79,46,23,51,68,25,32,78,49,66,13,54,45,85,24,31,0,33,66,81,10,38,0,48,14,47,6,87,1,86,55,66,6,26,16,60,98,21,68,49,38,21,41,32,87,13,18,84,10,75,26,69,82,29,20,26,3,76,12,53,26,87,10,4,1,25,72,24,5,2,74,91,14,9,81,94,92,91,41,8,8,5,39,64,92,61,74,1,49,86,87,44,31,35,16,98,43,25,62,22,36,91,78,51,80,50,13,8,58,65,34,71,4,86,91,39,56,61,13,99,22,48,92,6,14,20,91,91,60,71,7,2,20,67,0,7,58
98,1,3,59,79,47,50,99,47,78,29,52,3,23,90,64,57,36,22,35,88,35,98,85,41,38,51,47,70,76,87,76,82,40,93,57,95,7,58,62,25,27,87,57,96,46,87,84,14,96,5,58,69,40,42,41,43,63,63,57,32,1,43,15,19,50,15,38,31,10,82,1,25,48,97,36,81,52,99,33,59,24,44,20,84,85,10,27,44,55,47,44,96,15,15,42,4,27,58,40,69,86,46,53,24,71,54,11,36,49,84,59,72,78,18,85,47,67,50,56,42,7,19,98,95,22,6,66,89,99,38,82,75,60,6,40,20,8,4,69,68,89,18,30,47,47,7,91,54,56,57,17,38,85,52,13,87,5,3,39,51,65,87,29,70,41,46,87,98,8,96,22,56,87,27,96,29,77,1,11,73,55,61,76,15,81,30,5,17,99,43,51,52,99,0,29,42,36,77,25,77,62,72,38,37,69,82,9,0,39,94,4,47,98,83,98,44,66,15,31,89,86,49,95,75,46,49,90,13,75,89,23,56,36,28,71,72,99,47,31,59,6,34,48,82,24,85,98,15,29,1,97,69,21,87,29,20,86,30,55,9,57,46,32,15,81,2,9,90,59,47,61,57,30,57,98,37,86,27,45,96,19,74,2,78,36,80,73,50,44,10,93,11,37,76,40,68,47,72,24,43,72,91,59,71,71,82,20,95,11,0,34,12,25,72,65,71,99,14,79,12,12,93,86,67,0,41,91,15,0,82,28,34,57,13,86,29,81,37,80,53,71,19,90,34,69,34,5,18,18,60,55,48,92,71,38,18,59,73,28,52,4,91,94,54,20,47,92,46,57,46,83,95,22,52,75,90,7,59,25,63,20,55,45,30,14,77,79,36,88,27,21,55,75,7,20,0,87,41,26,68,77,46,61,95,25,72,54,23,31,46,3,38,87,85,94,0,92,13,84,35,79,27,71,91,44,84,55,52,5,74,6,77,14,70,90,24,89,16,73,43,94,79,17,65,73,23,11,66,35,40,24,21,34,27,37,7,90,26,8,34,32,23,76,53,75,97,33,10,93,69,43,39,66,6,55,28,70,49,69,25,29,78,7,85,22,91,70,4,31,10,25,2,19,23,40,47,29,52,44
42,70,41,80,28,40,19,36,54,37,25,26,61,53,62,18,46,32,98,52,18,40,45,72,30,96,79,24,70,60,34,58,94,44,39,0,82,76,47,43,95,29,56,90,75,6,57,17,2,92,64,37,41,4,14,57,96,75,95,82,64,56,2,72,49,96,14,53,50,25,11,77,9,47,93,42,12,24,60,5,81,33,20,7,28,60,53,85,12,1,55,79,30,73,74,2,67,53,27,6,33,23,32,47,72,0,68,5,29,95,21,46,61,75,58,19,20,59,55,38,20,92,56,29,90,24,70,23,43,13,81,59,46,77,46,18,59,4,42,89,45,49,13,36,6,12,30,40,16,88,35,4,59,57,48,77,52,62,50,23,51,77,42,17,52,13,51,27,9,95,44,85,96,8,77,45,20,11,87,38,53,43,87,7,40,11,50,43,85,34,98,45,92,55,4,77,9,86,26,28,22,67,21,78,51,31,10,71,93,39,32,87,79,18,39,43,5,88,85,32,5,55,50,5,41,27,86,24,20,73,38,10,4,98,36,37,57,42,20,77,9,37,42,0,25,16,40,68,49,2,95,30,4,44,49,96,80,90,29,87,59,51,62,74,26,85,49,93,45,94,38,33,43,75,2,67,41,1,21,81,15,84,58,23,91,28,35,7,78,32,16,63,88,53,41,76,69,64,74,8,89,95,3,58,26,36,18,32,91,6,60,73,71,38,66,24,6,28,76,68,10,6,75,61,75,67,24,58,76,23,40,94,39,26,42,48,70,56,32,61,40,94,33,33,35,70,74,68,66,83,21,32,75,25,23,62,98,97,82,16,44,36,99,86,90,81,70,77,10,30,1,39,83,72,99,13,3,65,7,27,78,35,27,43,63,4,57,53,39,15,77,26,79,23,56,88,66,82,7,51,33,29,74,28,23,52,55,23,26,4,50,55,0,28,42,70,78,28,13,85,16,53,98,77,35,11,74,45,28,65,10,5,9,20,5,28,46,52,51,29,45,49,94,93,24,85,88,22,14,23,31,61,28,11,4,81,36,43,33,46,66,92,76,94,35,32,39,79,82,8,75,98,4,12,54,64,76,1,27,46,41,18,58,69,47,1,94,96,40,72,47,86,0,99,84,85,73,89,6,37
31,26,37,18,86,91,62,42,71,72,95,18,96,89,76,15,31,12,97,21,93,10,11,7,68,38,52,66,68,27,74,94,61,53,52,91,54,97,35,7,65,41,6,32,89,21,4,8,89,33,69,32,94,48,31,53,99,31,82,90,51,54,54,79,3,69,95,4,88,29,18,12,18,33,92,15,46,37,94,15,38,55,56,80,18,27,77,70,87,93,24,83,40,44,6,70,35,51,2,36,90,36,59,53,94,11,99,4,82,45,86,20,54,20,22,74,85,84,2,8,8,33,92,81,36,60,2,99,61,79,48,38,36,36,36,43,47,46,70,93,71,56,65,91,9,76,96,84,35,76,95,25,68,25,43,60,54,63,78,2,77,32,21,40,76,5,39,30,6,85,44,11,27,56,75,20,29,74,28,93,75,3,63,73,60,22,11,62,77,68,72,9,38,51,32,4,93,68,19,14,75,88,29,39,88,98,74,82,86,52,21,8,8,82,24,5,55,6,13,3,56,3,80,10,40,12,17,6,40,41,89,97,15,18,95,52,46,6,93,64,93,9,3,27,47,24,3,98,58,82,11,73,92,91,86,78,47,64,10,38,1,0,14,59,80,52,65,19,27,39,45,47,37,65,6,78,57,60,70,54,35,78,8,49,26,5,5,54,91,90,17,13,15,23,90,6,99,12,98,1,24,67,72,79,89,83,93,44,43,40,42,17,78,36,29,9,20,4,13,77,78,49,79,18,43,18,30,39,91,69,62,66,51,41,63,7,65,13,98,53,85,3,3,78,14,32,22,67,93,48,33,74,73,60,2,12,1,58,67,73,36,82,27,28,95,7,99,27,56,82,88,94,66,68,24,8,37,71,26,56,53,72,31,17,5,45,95,19,19,85,12,65,57,1,22,97,67,2,46,53,85,77,47,3,65,95,35,70,34,69,42,93,59,20,3,48,2,82,80,11,88,1,74,75,24,88,13,50,2,56,34,62,33,58,18,57,36,20,52,27,71,17,32,89,40,84,93,25,57,64,95,18,82,28,40,25,64,9,65,32,7,91,9,92,21,15,66,14,82,76,71,20,53,69,41,32,52,70,6,23,35,89,16,30,67,20,90,90,25,74,71,17,66,18,76,17,45,50,10,23
28,25,52,80,75,27,52,59,66,54,14,10,35,40,44,1,79,87,69,40,24,90,96,65,27,30,12,33,42,72,52,36,57,62,22,21,69,0,31,4,68,80,69,44,49,22,38,75,7,31,41,57,68,40,76,66,1,66,69,23,77,96,16,73,29,58,14,35,40,31,64,1,85,3,39,71,3,59,67,89,55,50,70,47,33,96,69,88,75,49,45,66,23,91,99,88,94,85,97,75,45,41,47,88,48,86,6,18,87,20,73,23,16,5,52,86,45,51,65,64,13,97,19,38,90,65,20,90,8,35,45,82,77,93,97,27,61,66,99,50,15,52,55,12,80,45,26,93,48,80,62,36,79,77,95,2,60,19,27,31,69,77,70,77,10,89,11,75,0,10,94,80,10,47,50,64,26,51,62,78,29,13,48,54,3,32,66,45,98,14,24,90,27,1,70,4,14,30,45,67,0,67,11,82,24,72,99,72,35,99,39,14,81,79,89,4,45,43,70,74,21,44,85,21,56,53,20,94,30,95,0,0,9,58,95,75,7,14,3,54,51,94,40,6,53,2,96,86,54,57,14,84,12,28,63,14,86,31,83,21,95,80,56,98,99,55,19,99,59,16,18,36,16,10,16,16,54,29,24,34,15,0,52,51,87,82,59,70,0,60,71,66,31,41,71,74,64,61,62,89,64,94,5,78,33,9,4,39,62,35,63,27,75,10,16,59,96,91,69,33,41,87,96,40,78,9,41,65,13,12,97,57,7,66,37,31,42,78,65,33,86,3,24,70,39,32,13,29,43,83,43,87,90,52,34,34,14,38,7,53,10,86,95,93,10,29,30,2,11,80,69,89,45,38,23,70,16,0,52,50,54,59,55,74,40,16,92,15,34,40,40,67,51,83,89,29,55,30,9,15,19,82,2,21,18,67,75,32,86,32,20,59,19,29,52,97,48,50,84,62,9,49,57,24,14,62,17,66,61,21,32,54,18,24,67,61,84,11,4,40,54,21,61,54,93,57,27,14,57,20,71,41,34,15,34,95,87,75,18,64,88,1,10,86,12,75,62,50,15,56,24,40,5,96,77,17,89,12,69,65,83,66,22,78,82,88,38,87,84,46,34,79,72,48,45,51,81,79,81,53
12,65,80,41,43,33,80,9,36,15,69,77,39,28,68,22,92,58,19,49,40,0,29,69,77,41,90,47,11,55,97,12,72,1,60,69,0,36,97,4,98,9,53,78,4,23,31,82,47,36,84,91,27,58,6,7,95,6,68,28,72,74,82,17,23,94,2,60,46,88,65,80,19,12,76,76,34,38,34,35,39,64,11,30,9,88,11,36,14,33,17,33,44,45,57,55,68,88,4,63,75,14,64,21,56,78,70,45,22,3,86,36,5,62,56,32,95,68,53,94,34,22,57,23,50,63,15,23,54,9,64,41,38,30,95,0,50,0,39,59,54,99,80,86,83,17,77,14,66,64,88,12,93,57,74,99,76,79,16,61,2,93,3,54,88,86,27,81,12,52,86,45,93,24,45,35,47,93,21,80,79,33,99,5,41,87,68,45,55,56,1,93,31,79,88,76,82,45,23,57,36,72,92,66,53,26,51,85,3,2,77,47,40,11,33,13,81,10,16,55,42,14,4,99,2,40,20,0,35,74,78,8,51,22,23,24,5,23,89,33,57,76,46,62,7,68,23,87,76,0,51,83,13,6,64,46,45,5,62,42,59,50,52,76,58,52,13,8,18,94,53,82,84,75,69,69,77,97,88,2,95,61,9,68,47,71,22,37,46,38,0,79,47,26,87,61,70,45,34,88,72,33,3,46,34,46,20,53,22,84,27,36,59,93,88,94,31,26,59,40,84,39,84,50,31,95,26,41,45,46,0,72,4,17,49,49,87,59,49,81,23,96,98,68,91,74,54,72,74,59,76,45,1,68,83,84,39,44,47,43,85,61,41,86,43,8,90,55,76,76,66,36,77,42,28,2,72,95,69,84,12,46,94,57,2,72,28,53,2,27,7,27,17,62,6,35,69,20,71,25,14,7,51,47,45,90,8,10,90,5,91,19,45,67,13,35,71,3,30,22,63,69,94,42,32,69,78,31,11,69,10,9,3,33,80,11,20,97,75,50,65,6,20,50,64,2,53,78,85,36,23,2,75,97,33,77,0,0,12,67,80,29,30,85,61,18,7,73,38,56,15,37,3,64,13,40,20,87,68,2,39,82,80,45,92,39,24,90,47,69,57,87,81,41,6,78,89,24,40,54
25,17,31,7,43,64,32,80,93,86,44,92,79,87,87,95,25,73,25,91,63,29,60,16,49,11,63,74,64,39,64,31,0,99,1,72,31,38,14,81,80,34,3,39,45,31,59,64,86,4,16,67,51,65,15,31,37,46,11,50,40,23,8,31,10,75,31,28,88,45,64,21,85,21,19,45,42,36,94,91,51,21,28,98,94,97,81,14,37,3,85,88,59,51,82,36,3,82,50,11,74,32,90,17,3,7,69,66,12,93,12,30,2,12,0,95,83,84,10,60,51,70,84,87,13,18,22,61,24,83,45,33,50,68,83,92,58,29,23,77,50,53,45,66,69,80,92,48,59,90,51,69,78,1,47,85,57,21,71,71,74,71,81,62,44,60,8,63,64,94,43,41,16,90,25,19,6,6,19,31,21,65,57,91,18,18,87,81,77,51,58,37,75,1,86,69,52,2,4,27,90,81,49,51,28,67,67,96,20,27,44,26,45,23,15,52,33,74,61,46,51,41,52,39,41,99,7,71,54,11,94,17,84,44,71,86,50,76,26,45,53,98,69,28,63,66,73,30,49,47,2,0,59,69,49,48,71,28,69,68,27,22,6,62,14,39,62,73,45,53,41,56,91,26,21,73,90,26,64,22,66,78,6,99,69,47,33,89,28,57,64,46,19,66,15,10,62,47,15,7,24,29,49,19,17,67,78,84,88,64,62,25,18,92,98,83,20,56,49,28,64,24,50,76,30,45,46,86,82,11,32,5,49,44,4,78,8,96,99,13,47,12,19,34,23,42,80,35,21,38,31,20,37,1,44,40,47,37,73,55,76,6,57,18,87,35,62,89,25,65,89,14,89,40,79,36,37,3,87,5,56,7,53,8,53,89,61,3,67,38,20,5,59,59,31,29,51,48,32,52,84,64,44,64,96,90,46,90,23,27,16,46,33,45,7,84,2,24,28,55,68,57,28,3,11,14,23,77,22,21,84,36,65,99,9,63,81,24,33,92,69,20,80,18,58,75,3,58,44,99,91,20,92,88,49,60,71,78,89,87,27,12,31,3,2,91,43,95,4,87,12,34,82,9,7,29,22,27,55,45,44,11,10,66,85,4,65,0,27,50,17,8,52,75,27,36,95,2,83,34
59,62,39,58,65,67,89,10,82,44,55,41,54,88,66,74,27,27,85,28,50,52,98,16,89,65,40,45,14,40,19,55,64,27,21,78,17,26,46,50,4,53,56,2,11,17,36,54,67,68,29,42,47,15,27,15,34,74,88,66,10,49,6,62,44,23,71,80,25,46,62,52,49,51,43,7,52,5,2,98,55,29,92,11,52,26,90,17,98,31,56,29,41,98,60,56,85,98,13,66,85,39,19,75,71,94,45,98,27,48,68,68,35,2,57,84,89,32,81,50,24,46,35,79,25,60,55,87,17,51,18,88,55,60,64,28,62,66,39,11,92,18,33,52,75,0,8,38,50,76,83,21,42,8,6,89,0,77,28,11,43,92,80,50,14,35,12,4,17,96,45,74,38,75,4,72,57,13,61,54,4,12,46,36,29,44,45,71,49,78,29,64,57,66,55,43,6,63,0,46,91,88,85,89,95,10,11,72,27,15,74,97,87,59,59,25,50,37,4,1,42,46,65,84,63,98,53,70,66,78,66,78,73,37,33,3,74,39,47,26,90,96,17,11,56,95,68,88,88,18,83,23,68,33,0,47,47,58,91,55,42,43,34,61,12,7,1,23,16,22,81,51,74,60,44,31,87,67,30,30,30,44,52,50,23,79,40,76,49,7,98,50,79,39,61,63,72,85,75,42,41,58,4,51,23,12,76,5,23,71,83,78,46,11,71,84,35,55,52,94,79,4,76,41,47,63,84,41,15,61,70,44,27,35,42,71,60,57,97,72,3,67,15,29,60,49,16,4,44,47,42,45,8,34,92,7,68,88,85,32,44,78,41,11,79,8,1,90,66,42,15,42,43,68,71,64,28,36,28,20,65,46,87,7,66,84,40,14,79,26,82,49,73,75,11,31,68,8,46,91,60,9,57,1,71,58,59,47,90,43,34,28,61,12,99,82,25,25,28,39,79,16,96,67,13,75,57,77,98,83,2,30,85,8,91,29,54,62,42,77,15,56,23,92,61,93,84,59,94,95,33,77,57,24,41,42,45,9,45,55,61,25,4,99,61,57,77,82,88,90,47,39,14,82,8,5,21,69,19,3,31,95,4,53,46,9,9,15,54,57,82,37,13,79,87,63,60,66,25,50
36,79,57,78,50,61,76,92,30,90,7,58,64,51,94,82,6,41,87,37,63,39,59,20,85,76,21,46,33,37,84,41,10,84,26,15,91,13,96,40,10,98,43,99,15,31,17,28,93,16,33,55,15,4,52,74,6,99,1,46,72,3,11,20,13,9,64,65,78,14,79,55,7,48,70,53,65,47,28,47,22,4,7,89,41,9,88,15,93,27,9,53,18,64,58,89,15,3,51,82,3,45,31,35,55,85,91,45,69,46,0,45,29,49,14,89,87,94,5,53,73,88,8,26,10,75,21,36,51,95,10,29,62,81,22,78,38,11,52,20,35,49,66,37,20,1,78,54,50,38,89,3,56,85,48,44,82,90,27,47,4,81,78,19,10,70,90,60,87,75,59,64,21,95,59,87,90,48,59,35,87,50,10,72,4,19,98,75,13,56,50,57,89,44,38,11,11,67,71,93,73,36,46,16,11,60,53,23,65,95,34,93,24,7,4,13,2,56,96,46,42,50,97,24,40,67,16,42,58,10,43,68,29,81,41,62,32,21,80,44,36,88,3,4,70,15,11,71,22,13,90,25,86,81,47,55,7,6,40,89,82,88,67,98,82,57,49,65,6,50,39,94,55,39,39,4,63,2,95,34,56,74,15,82,95,70,23,16,50,49,81,27,18,48,71,59,24,89,47,60,43,86,47,43,87,18,85,7,97,45,36,19,89,79,21,9,62,95,4,31,90,2,11,17,98,84,89,99,53,65,19,59,49,12,18,82,27,91,99,56,77,97,40,63,80,84,94,62,4,31,47,95,13,17,24,40,44,65,79,76,81,26,49,82,30,4,5,39,75,18,2,86,51,90,86,69,7,60,49,88,29,45,88,72,9,76,59,6,74,49,29,27,56,8,38,34,54,58,84,10,35,9,38,33,1,68,35,37,2,16,82,86,79,34,24,56,35,78,1,20,34,52,67,37,9,89,41,57,16,52,80,16,88,93,21,82,4,46,81,47,67,36,83,7,76,3,5,48,2,42,66,54,82,2,75,76,54,83,2,92,15,11,87,90,71,79,28,40,36,21,62,88,65,52,46,56,10,28,50,41,71,5,47,83,84,34,41,63,61,3,1,10,55,76,9,78,72,8,10,8
2,29,11,63,63,8,51,54,94,83,41,14,25,33,2,67,62,71,31,61,51,87,75,26,55,30,52,22,84,81,62,12,64,1,10,77,57,73,77,31,45,81,27,56,24,81,81,97,75,56,31,57,94,60,61,18,82,51,36,25,16,40,8,56,26,36,66,13,6,90,5,30,22,21,1,53,28,44,19,86,98,71,79,4,57,26,40,67,49,15,94,49,20,14,81,89,1,9,54,62,33,73,46,93,59,43,88,27,97,25,40,67,38,90,53,30,9,56,35,96,62,8,88,47,46,35,21,84,63,78,96,23,51,78,41,74,3,53,83,63,39,7,66,53,59,34,49,91,83,30,69,79,44,76,30,36,77,97,27,67,29,56,47,27,60,58,83,80,35,64,74,94,10,70,63,56,92,21,58,21,88,46,78,73,68,71,54,60,4,5,14,18,29,9,51,7,15,15,72,6,95,96,25,18,0,56,80,67,15,63,62,96,21,73,7,78,76,93,83,19,69,62,50,44,62,48,57,69,17,41,98,71,81,90,22,65,70,12,11,23,82,80,19,14,68,50,0,81,17,55,14,59,57,56,64,26,16,26,64,36,10,39,7,5,66,37,54,53,56,82,50,69,78,3,62,21,18,98,20,10,11,29,78,25,2,90,86,75,61,53,56,33,38,71,22,99,12,97,35,96,65,65,39,41,64,37,98,87,98,58,82,60,42,68,95,30,45,5,12,36,40,54,26,94,87,85,79,18,24,41,11,99,12,8,9,9,52,57,58,80,10,96,14,7,81,9,5,97,99,73,7,28,47,85,21,8,45,42,99,62,30,11,92,90,76,68,11,94,1,51,56,98,76,66,40,49,68,75,51,99,73,45,15,34,69,63,92,84,6,4,62,82,63,37,83,69,90,68,85,17,41,70,54,53,67,15,22,17,16,27,16,55,48,28,52,0,37,6,22,93,26,93,60,9,82,67,66,3,70,6,41,24,19,23,7,27,5,3,95,24,14,13,12,8,11,61,33,84,53,76,14,5,52,30,45,16,23,71,8,49,66,99,6,90,24,5,33,74,95,72,11,48,57,66,87,73,69,85,3,10,50,22,73,16,62,35,64,94,23,20,36,30,68,7,72,72,79,46,5,10
10,53,96,0,49,23,59,95,2,35,26,17,66,28,84,99,17,43,61,11,33,61,84,45,80,19,28,3,4,35,45,31,93,50,91,25,45,45,72,43,4,42,7,54,63,71,94,29,58,5,80,42,40,74,16,50,34,2,65,54,88,30,97,65,95,6,60,70,32,21,75,48,22,13,21,68,53,31,71,4,51,96,10,9,63,62,6,93,54,87,17,71,85,67,90,95,21,27,6,15,47,47,33,82,67,37,92,53,81,18,95,92,31,67,51,93,2,17,42,98,15,63,78,20,88,14,19,51,79,52,2,49,89,45,97,31,38,99,25,92,5,23,88,54,79,69,50,46,85,21,14,41,55,57,78,24,26,38,77,35,85,39,36,78,76,6,1,71,13,29,29,51,21,0,34,12,95,76,58,67,13,21,58,3,58,75,3,83,99,46,86,82,10,44,44,24,69,0,3,67,55,38,93,82,28,76,66,38,92,85,95,51,81,95,69,72,82,73,43,87,5,37,15,90,78,99,81,69,93,56,96,31,93,1,86,19,97,1,75,25,84,78,56,76,50,73,71,44,30,39,29,99,64,19,61,36,31,8,17,46,61,48,44,4,7,94,63,86,78,77,72,73,79,10,83,77,0,26,44,80,83,50,32,66,11,90,86,38,96,27,18,43,82,81,79,57,39,11,85,56,85,3,11,73,31,50,1,21,76,9,69,2,1,55,12,18,85,13,72,87,17,19,75,88,46,5,48,64,10,12,91,82,34,55,38,98,17,88,82,64,95,38,71,29,40,15,74,4,22,81,26,2,33,63,55,36,62,29,95,82,65,54,33,82,97,30,93,58,38,82,6,73,65,55,46,71,35,6,75,72,89,49,51,34,0,25,53,77,10,58,74,61,94,69,71,51,4,86,36,33,66,17,61,60,10,23,44,65,57,81,41,4,11,28,67,44,70,84,13,16,3,81,35,22,93,42,25,9,68,90,59,5,83,91,4,43,36,46,75,15,84,85,70,67,87,85,15,96,94,79,72,32,5,71,60,98,43,17,31,33,12,91,48,55,37,45,94,64,53,75,67,26,93,38,4,19,13,78,42,85,82,31,10,13,34,13,93,74,48,55,93,60,5,89,20,11,56,84,55,7
14,6,36,94,95,15,32,55,31,65,87,43,19,41,95,24,42,37,79,21,96,69,63,86,54,77,85,21,2,26,6,85,94,30,44,77,43,31,0,82,51,89,0,31,20,91,40,60,52,85,64,49,94,89,33,54,60,94,69,18,23,91,5,68,87,27,48,51,84,25,13,57,72,15,68,92,55,29,2,82,89,85,68,40,21,50,22,64,93,47,6,79,77,35,20,15,11,35,25,56,98,3,23,68,43,56,92,67,79,0,87,75,19,72,44,21,52,90,41,97,20,71,69,99,61,67,83,57,36,80,74,4,45,35,86,14,70,85,64,91,68,73,60,89,60,48,43,31,57,83,23,46,29,35,77,58,14,67,42,38,0,20,54,0,53,10,0,80,19,80,77,29,38,70,2,93,11,22,60,56,7,44,78,6,21,71,52,75,74,20,34,6,25,23,22,47,58,76,93,62,20,37,5,46,45,47,8,54,70,99,9,81,3,38,98,66,15,20,13,63,55,46,28,14,29,56,40,91,57,7,57,22,77,22,21,29,77,27,0,54,66,41,47,79,96,4,22,77,75,90,89,83,23,75,13,92,44,83,11,87,99,85,82,35,64,11,25,36,50,86,97,90,10,19,31,36,98,2,64,24,83,76,4,33,5,20,44,50,11,70,13,29,35,92,26,51,25,52,13,41,57,45,26,63,14,72,38,13,87,8,54,67,60,98,34,16,35,5,15,29,34,85,18,40,65,41,2,65,71,9,83,79,34,87,72,91,74,18,72,18,27,95,84,75,34,18,55,15,48,86,4,81,95,41,4,87,64,92,41,44,12,36,80,85,56,83,43,64,98,73,68,53,9,7,52,54,11,29,37,96,47,16,15,78,24,66,16,73,19,93,15,81,76,39,69,57,90,29,84,7,14,7,53,76,20,31,16,63,55,5,79,95,58,76,93,81,93,52,79,63,77,10,56,30,97,50,52,56,36,13,55,13,71,69,12,24,42,3,67,74,24,50,73,73,31,90,73,19,88,40,38,17,46,41,85,91,25,50,96,36,45,89,25,20,8,45,56,61,26,79,30,18,9,15,30,73,77,64,63,6,26,72,71,69,90,77,85,76,14,6,39,93,69,72,8,19,33,34,6,81
35,70,63,39,17,75,33,73,60,57,68,63,53,72,32,97,31,63,27,59,77,29,71,72,81,28,37,30,11,35,68,59,7,97,87,60,11,97,31,55,23,12,2,3,92,54,46,36,49,45,65,99,75,78,96,96,62,46,14,92,78,6,85,70,5,51,15,68,99,4,63,8,52,7,78,1,5,71,53,77,42,99,12,50,66,70,25,75,2,43,76,99,94,78,64,37,2,36,25,31,70,50,11,9,30,64,89,58,32,24,20,63,47,95,97,59,42,5,79,52,26,48,37,74,12,20,25,31,94,94,32,82,3,97,86,90,52,17,91,8,96,29,34,61,98,86,13,96,54,68,52,24,63,33,78,33,50,68,35,6,69,95,28,50,27,91,94,88,28,57,96,7,92,24,9,92,71,28,6,33,99,33,77,0,91,35,46,81,69,5,54,62,93,43,47,39,81,32,24,71,48,44,76,73,61,63,91,79,8,42,23,85,39,14,92,9,26,58,1,71,12,75,14,41,94,62,18,23,28,44,20,43,44,39,0,68,41,27,82,81,19,86,16,66,82,1,89,0,31,0,98,27,88,17,51,28,47,1,24,92,26,66,31,88,75,76,5,14,13,63,76,50,55,75,71,29,55,9,56,88,16,83,2,53,13,25,47,86,30,78,98,57,55,99,84,88,12,18,18,75,53,61,27,85,81,88,18,78,94,31,62,23,70,33,26,94,69,71,73,5,54,86,88,37,20,32,43,2,60,70,38,42,12,24,16,40,3,80,68,32,87,71,64,58,79,25,91,60,27,89,91,8,12,25,55,42,36,41,48,36,9,42,79,55,75,52,62,26,59,59,50,32,57,78,33,29,43,99,65,53,2,11,19,42,74,11,75,50,30,57,8,8,52,86,69,93,62,46,87,29,2,80,92,90,50,15,20,42,99,68,72,32,72,43,87,71,42,10,26,53,99,53,49,65,3,45,39,71,34,54,87,57,3,80,47,73,95,59,42,55,98,2,34,34,1,17,94,49,24,89,71,39,86,32,63,69,93,23,91,81,75,58,10,93,95,63,8,74,25,70,75,67,6,18,20,75,40,38,32,28,25,22,98,12,93,71,37,59,71,62,83,76,19,93,30,12,99,10,31,99
0,21,94,59,70,8,76,16,42,17,67,67,40,90,98,43,79,75,58,2,16,45,99,18,38,28,53,72,72,78,47,96,92,30,7,8,80,37,67,63,5,71,24,16,59,23,3,78,74,3,89,49,0,7,25,95,27,64,8,16,28,9,89,34,37,20,73,89,44,71,24,71,48,46,17,73,22,49,62,9,51,89,15,96,36,13,92,11,19,66,94,93,29,72,15,93,14,28,36,7,20,11,20,92,30,12,41,80,47,60,0,10,36,78,41,25,92,61,23,50,71,22,47,56,41,20,76,79,9,0,25,70,63,10,53,49,40,70,1,5,7,72,1,70,84,28,86,68,76,12,84,5,76,67,16,87,64,59,79,76,72,19,34,80,82,67,5,16,3,78,11,79,4,35,49,55,98,95,37,42,29,52,82,7,64,90,76,58,52,98,39,48,30,62,88,38,29,1,59,47,0,83,59,49,64,51,80,30,15,76,53,33,38,40,33,1,36,21,81,20,17,11,55,68,82,50,36,74,60,93,96,85,10,51,43,40,57,47,6,54,76,41,33,43,14,70,27,18,17,63,62,12,86,27,27,11,71,99,78,60,22,21,17,46,13,35,9,33,32,23,12,82,21,8,62,33,99,81,45,28,86,23,76,91,22,8,38,93,57,54,43,32,34,97,20,82,92,6,78,30,74,60,76,41,55,22,55,77,19,53,24,84,46,14,71,88,71,80,97,3,57,45,77,40,37,12,13,89,35,81,15,97,18,36,91,82,50,74,77,0,57,88,98,33,14,74,71,59,38,81,96,85,43,9,22,82,66,88,30,2,44,80,91,71,0,81,52,72,89,24,62,79,0,7,20,64,47,24,81,63,58,59,95,88,13,90,54,56,36,92,15,25,33,57,54,44,73,12,68,91,45,0,58,68,43,20,1,18,11,55,8,25,63,39,10,90,10,4,14,51,41,53,63,61,98,11,70,96,12,85,44,13,44,95,41,99,0,94,4,14,55,78,19,85,66,91,41,90,56,54,99,63,72,84,23,23,25,89,55,29,99,28,65,41,41,31,53,73,77,52,6,2,4,79,19,2,61,75,81,3,4,69,97,55,90,68,49,67,33,73,83,89,44,40,96,41,7,53,20,12
